Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
4,31,1030,406.423300970874,570.433980582524,46.9688455201243,30.331810130869,0.763518691712797,67.2536365811626,1210,1030,36.2137643870009,0.851239669421488,0.561002178649238,149.055,157.338095116624,134.457,64.1837921142578,13.34166431427,18.5563468933105,406,572
5,31,1051,406.863939105614,570.241674595623,46.9167145372379,32.2070934318793,0.727154575677929,85.2163400437161,1267,1051,36.581071082141,0.829518547750592,0.612827988338192,156.73,164.994949366117,133.638,57.1127166748047,12.6491107940674,18.1421337127686,407,573
6,31,1311,404.012204424104,574.616323417239,67.3222081146062,29.5699451689765,0.89837456244438,78.6074720952683,1639,1311,40.8560527112911,0.799877974374619,0.527777777777778,190.778,200.894444302729,171.506,77.1127166748047,13.0384044647217,30.8994941711426,404,570
7,31,1726,406.492468134415,588.044611819235,108.747384881308,30.7070124596669,0.959305537125731,71.9234588435763,2976,1726,46.8786886998014,0.57997311827957,0.301748251748252,298.762,315.462986797653,248.733,130.083297729492,11.1803398132324,63.3553581237793,405,581
8,31,1516,400.632585751979,591.083773087071,89.4247103154793,24.6325149312143,0.961313866451657,83.6601725088053,1972,1516,43.9343959764841,0.768762677484787,0.54336917562724,238.33,251.480230740356,207.621,101.94115447998,11,60.5563583374023,402,582
9,31,1692,404.16548463357,597.56914893617,107.146810453739,23.8898478178291,0.974826751099413,76.7482993274244,2405,1692,46.4146669673703,0.703534303534304,0.378354203935599,267.79,283.320851173922,232.648,118.183792114258,9.84885787963867,61.970573425293,404,589
10,31,1574,397.188691232529,591.791613722999,72.3716321569458,32.7492981523267,0.891756447511691,85.0057723910477,2088,1574,44.7669414123094,0.753831417624521,0.49465744814582,218.937,231.722871427475,184.987,81.8700790405273,12.6491107940674,32.4852828979492,398,588
1,32,1307,752.828615149197,310.097169089518,86.5718202324324,21.0873290071673,0.969880330198456,-70.8418544253265,1747,1307,40.7936770219216,0.74813966800229,0.396902520498026,228.953,241.03657992646,195.516,98.5980072021484,8.24621105194092,55.2842864990234,746,294
2,32,1341,753.354958985831,310.82475764355,91.8526451013958,22.22036506785,0.97029790036332,-65.8089161782585,1885,1341,41.3208691763599,0.711405835543767,0.277295285359801,241.888,256.249783362056,222.088,116.911727905273,9.05538558959961,47.3847808837891,751,307
3,32,1241,740.164383561644,295.580983078163,109.486589735062,19.3207524302289,0.984306585697252,-75.2247220857148,2168,1241,39.7503493697393,0.572416974169742,0.27670011148272,280.806,297.178715550191,247.286,127.669082641602,8.06225776672363,71.0416412353516,739,293
4,32,1234,731.414910858995,279.205024311183,90.0146985606553,25.3636863722087,0.959481179998966,-79.0359429475257,1948,1234,39.6380826756693,0.63347022587269,0.403267973856209,228.985,243.379725676967,201.097,97.7695770263672,10.8166542053223,63.6274261474609,734,291
5,32,1269,731.113475177305,271.656422379827,88.7358446536817,24.94053045436,0.959688765887339,-80.0230412294934,1763,1269,40.1962807019371,0.719795802609189,0.375,237.951,250.693434175952,203.388,102.355361938477,9.21954441070557,67.0416412353516,733,282
6,32,1227,727.738386308068,257.879380603097,83.5575534746909,26.1727488830242,0.949677231527842,-78.5964459423787,1895,1227,39.5254971049074,0.647493403693931,0.371143375680581,230.309,243.865007051206,196.136,101.183792114258,9,72.5269317626953,731,269
7,32,1331,726.336589030804,252.713749060856,87.569407735102,24.0869592697269,0.961426677000176,-79.1361502703146,1891,1331,41.1665135036051,0.70386039132734,0.440145502645503,214.026,225.279220613579,190.95,95.4264373779297,9.89949512481689,62.1127166748047,730,270
